/begin_header
/data_file_name=nomad_seawifs_v1.3_2005262.txt
/delimiter=comma
/missing=-999
!
! NOMAD: the NASA bio-Optical Marine Algorithm Data set
! Version 1.3.sv, created on 7 March 2007
! SeaWiFS data product validation evaluation data set
! 
! This is a publicly available data set for research use only.
! Compiled by the NASA Ocean Biology Processing Group, Goddard Space Flight Center, U.S.A.
! Source data are available online via the SeaBASS Web site (http://seabass.gsfc.nasa.gov).
! Please contact the SeaBASS Administrator with questions (seabass@seabass.gsfc.nasa.gov).
!
! ~~~~ ALL USERS ARE ASKED TO ACKNOWLEDGE BOTH THE INDIVIDUAL DATA CONTRIBUTORS and SEABASS ~~~~
!
! Data were contributed by participants in the NASA SIMBIOS Program (NRA-96-MTPE-04 
! and NRA-99-OES-09) and by voluntary contributors.  A cruise name accompanies each 
! data record.  Cruise details, including contributors' names, are available online 
! using the "General Search" and "Cruise Search" utilities on the SeaBASS Web site 
! (http://seabass.gsfc.nasa.gov/search.html). 
!
! CITATION: Werdell, P.J. and S.W. Bailey, 2005: An improved in situ 
! bio-optical data set for ocean color algorithm development and satellite
! data product validation.  Remote Sensing of Environment, 98(1), 122-140.
!
! ~~~~ VALIDATION DISCLAIMER ~~~~
!
! The SeaWiFS data were acquired from the NASA OBPG and processed using an evaluation 
! version of MSL12 (5.6.0), which makes use of a developmental calibration table and
! vicarious gains.  These results cannot be replicated using previous versions of MSL12
! and the operational (Reprocessing 5.1) SeaWiFS calibration.  Operational validation
! results are available online via: http://seabass.gsfc.nasa.gov/matchup_results.html  
!
! The validation match-ups were generated following Bailey and Werdell (2006, Rem. Sens. 
! Environ., 102, 12-23).  To increase the sample size of this subset and to facilitate
! the evaluation of the validation exclusion criteria, the temporal and satellite 
! coefficient of variation thresholds were relaxed from those applied operationally by 
! the OBPG (+/- 3 hours and 0.15, respectively, as described in the above reference). 
! However, those stations satisfying these thresholds (and, therefore, used in the 
! operational OBPG validation data set) are indicated by '1' in the 'valid' column.          
!
! alphabetical description of data products
! -----------------------------------------
! ad       ~ detrital (non-algal) absorption coefficient (m-1)
! ag       ~ dissolved (gelbstoff) absorption coefficient (m-1)
! ap       ~ particulate absorption coefficient (m-1)
! bb       ~ total backscattering coefficient (m-1)
! chl      ~ fluorometric chlorophyll a
! cruise   ~ field campaign on which data record was collected
! cv       ~ coefficient of variation of valid SeaWiFS pixels (unitless)
! es       ~ spectral surface irradiance (uW cm-2 nm-1)
! etopo2   ~ NGDC ETOPO2 water depth (meters)
! flag     ~ NOMAD binary indicator flag (unitless)
! id       ~ NOMAD record identifier (unitless)
! kd       ~ diffuse downwelling irradiance coefficient (m-1)
! lw       ~ spectral water-leaving radiance (uW cm-2 nm-1 sr-1)
! oisst    ~ optimal interpolation (OI) sea surface temperature (SST) (degrees C)
! sal      ~ average salinity for 0-3 meters (PSU)
! sat_file ~ corresponding satellite Level-1A file
! sat_rrs  ~ satellite remote-sensing reflectance (sr-1)
! senz     ~ satellite viewing (zenith) angle (degrees)
! solz     ~ solar zenith angle at time of satellite overpass (degrees)
! tdiff    ~ time difference between the satellite and in situ observations (seconds)
! valid    ~ indicates satisfaction of the operational OBPG exclusion criteria (unitless)
! wt       ~ average water temperature for 0-3 meters (degrees C)
!
! dates and times are UTC
! negative latitudes are south of the Equator
! negative longitudes are west of the Prime Meridian
!
! references
! ----------
! oisst  ~ Reynolds et al. 2002 (J. Climate, 15, 1609-1625)
! etopo2 ~ Smith and Sandwell 1997 (Science, 277, 1956-1962); Jakobsson et al. 2000 (EOS Trans. AGU, 81, 89)
!
/fields=year,month,day,hour,minute,second,lat,lon,id,oisst,etopo2,chl,chl_a,kd405,kd411,kd443,kd455,kd465,kd489,kd510,kd520,kd530,kd550,kd555,kd560,kd565,kd570,kd590,kd619,kd625,kd665,kd670,kd683,lw405,lw411,lw443,lw455,lw465,lw489,lw510,lw520,lw530,lw550,lw555,lw560,lw565,lw570,lw590,lw619,lw625,lw665,lw670,lw683,es405,es411,es443,es455,es465,es489,es510,es520,es530,es550,es555,es560,es565,es570,es590,es619,es625,es665,es670,es683,ap405,ap411,ap443,ap455,ap465,ap489,ap510,ap520,ap530,ap550,ap555,ap560,ap565,ap570,ap590,ap619,ap625,ap665,ap670,ap683,ad405,ad411,ad443,ad455,ad465,ad489,ad510,ad520,ad530,ad550,ad555,ad560,ad565,ad570,ad590,ad619,ad625,ad665,ad670,ad683,ag405,ag411,ag443,ag455,ag465,ag489,ag510,ag520,ag530,ag550,ag555,ag560,ag565,ag570,ag590,ag619,ag625,ag665,ag670,ag683,bb405,bb411,bb443,bb455,bb465,bb489,bb510,bb520,bb530,bb550,bb555,bb560,bb565,bb570,bb590,bb619,bb625,bb665,bb670,bb683,wt,sal,flag,cruise,sat_rrs412,sat_rrs443,sat_rrs490,sat_rrs510,sat_rrs555,sat_rrs670,sat_file,tdiff,solz,senz,cv,valid
2001,02,20,14,51,00,17.6,-67,1752,26.2,2992,0.187,-999,-999,0.03382,0.03058,-999,-999,0.02908,0.04266,-999,-999,-999,0.06576,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.795746,0.830664,-999,-999,0.708754,0.424642,-999,-999,-999,0.187901,-999,-999,-999,-999,-999,-999,0.0106994,-999,0.00935094,-999,99.6131,117.648,-999,-999,121.564,124.356,-999,-999,-999,123.464,-999,-999,-999,-999,-999,-999,133.146,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1731,cats_feb01,0.00885,0.00756,0.00576,0.00332,0.00155,0.00013,S2001051161802.L1A_MLAC,6000,28.4,28.3,0.028,1
2000,03,04,17,30,00,36.9,-75.71,4626,14.21,16,0.534,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.340518,0.471204,-999,-999,0.707199,0.728575,-999,-999,-999,0.645386,-999,-999,-999,-999,-999,-999,0.089388,-999,-999,-999,100.392,111.041,-999,-999,125.074,120.895,-999,-999,-999,118.961,-999,-999,-999,-999,-999,-999,101.948,-999,-999,0.05408,0.05478,0.0508,0.04562,0.04278,0.03313,0.02175,0.0182,0.0151,0.01014,0.00926,0.00842,0.00806,0.00765,0.00656,0.00584,0.00588,0.01044,0.01186,0.00712,0.03077,0.02894,0.02087,0.01847,0.01667,0.01305,0.01053,0.00951,0.00859,0.007,0.00665,0.00632,0.00601,0.00571,0.00465,0.00346,0.00325,0.00216,0.00206,0.0018,0.03614,0.03151,0.01517,0.01153,0.00918,0.0053,0.00328,0.00261,0.00208,0.00132,0.00117,0.00105,0.00093,0.00083,0.00053,0.00027,0.00024,0.0001,9e-05,6e-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16403,clt2000,0.00182,0.003,0.00434,0.00415,0.00354,0.00054,S2000064170155.L1A_MLAC,-1140,43,35.9,0.0489,1
2000,03,08,17,25,00,36.9,-75.71,4627,14.97,16,0.6437,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.318781,0.431455,-999,-999,0.692649,0.694825,-999,-999,-999,0.625763,-999,-999,-999,-999,-999,-999,0.106686,-999,-999,-999,98.157,108.531,-999,-999,122.57,119.362,-999,-999,-999,118.12,-999,-999,-999,-999,-999,-999,101.862,-999,-999,0.06758,0.06801,0.06263,0.05646,0.05272,0.04215,0.03066,0.02639,0.02321,0.01749,0.01615,0.01522,0.01461,0.014,0.01182,0.01046,0.01032,0.01465,0.01641,0.01089,0.0325,0.03048,0.02163,0.01902,0.01709,0.01322,0.01056,0.00948,0.00852,0.00688,0.00652,0.00618,0.00586,0.00555,0.00448,0.00328,0.00308,0.00201,0.0019,0.00166,0.25231,0.22983,0.13973,0.11595,0.09925,0.06834,0.0493,0.0422,0.03612,0.02647,0.02449,0.02266,0.02096,0.01939,0.01421,0.00905,0.00825,0.00443,0.0041,0.00335,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16403,clt2000,0.00361,0.00414,0.00489,0.0045,0.00389,0.0007,S2000068164033.L1A_MLAC,-2100,41.8,56.8,0.0508,1
2000,03,15,17,25,00,36.9,-75.71,4628,14.59,16,0.506,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.316021,0.440143,-999,-999,0.70161,0.683142,-999,-999,-999,0.612456,-999,-999,-999,-999,-999,-999,0.091277,-999,-999,-999,108.651,120.248,-999,-999,133.027,129.786,-999,-999,-999,127.635,-999,-999,-999,-999,-999,-999,109.019,-999,-999,0.05809,0.05849,0.05255,0.04818,0.04466,0.03527,0.02437,0.02002,0.01694,0.01211,0.0112,0.01027,0.00959,0.00922,0.008,0.00679,0.00703,0.01141,0.01309,0.00875,0.03367,0.03165,0.02279,0.02015,0.01818,0.01421,0.01145,0.01033,0.00933,0.00759,0.00721,0.00685,0.00651,0.00618,0.00504,0.00374,0.00352,0.00233,0.00221,0.00194,0.07013,0.06214,0.0326,0.02559,0.02092,0.0129,0.00844,0.0069,0.00564,0.00377,0.00341,0.00308,0.00279,0.00252,0.00168,0.00094,0.00083,0.00037,0.00034,0.00026,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16403,clt2000,0.00107,0.0022,0.00351,0.0034,0.0029,0.00039,S2000075165130.L1A_MLAC,-1440,38.8,46.8,0.086,1
2000,03,24,17,24,00,36.9,-75.71,4629,15.27,16,1.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.595354,0.797977,-999,-999,1.14838,1.17494,-999,-999,-999,1.06879,-999,-999,-999,-999,-999,-999,0.222768,-999,-999,-999,111.169,122.337,-999,-999,136.678,133.077,-999,-999,-999,131.163,-999,-999,-999,-999,-999,-999,111.95,-999,-999,0.11253,0.11247,0.09605,0.08632,0.08053,0.06123,0.04488,0.03887,0.03415,0.02568,0.02371,0.02195,0.02061,0.0196,0.01725,0.01514,0.01491,0.02416,0.02738,0.01918,0.07163,0.0669,0.04648,0.04055,0.03619,0.02754,0.02169,0.01935,0.01727,0.01376,0.01299,0.01228,0.0116,0.01096,0.00873,0.00627,0.00586,0.00372,0.00351,0.00303,0.09251,0.08255,0.04497,0.03581,0.02962,0.01878,0.01261,0.01043,0.00863,0.0059,0.00537,0.00488,0.00444,0.00404,0.00276,0.00159,0.00142,0.00067,0.00061,0.00047,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16403,clt2000,0.00418,0.0052,0.00714,0.00701,0.00678,0.00123,S2000084165054.L1A_MLAC,-1320,35.2,45.7,0.128,1
2000,01,11,14,15,00,27.5408,-82.8006,1874,21.02,4,1.14504,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2827,0.4674,-999,-999,0.7696,0.8118,0.7761,0.8241,0.8041,0.789,0.7752,0.7603,0.7397,-999,0.2276,0.219,0.135,0.1293,0.1173,-999,39.823,48.19,-999,-999,53.075,54.484,52.088,53.513,53.254,52.599,52.03,51.72,51.73,-999,49.476,49.766,48.205,47.876,46.937,0.09533,0.09509,0.08117,0.07075,0.0637,0.04731,0.03418,0.02919,0.02497,0.0182,0.01661,0.01517,0.01401,0.01308,0.01067,0.00962,0.00953,0.01515,0.01749,0.01165,0.05189,0.04818,0.03244,0.02797,0.02472,0.01837,0.01417,0.01252,0.01107,0.00864,0.00813,0.00764,0.00718,0.00675,0.00527,0.00369,0.00342,0.00209,0.00196,0.00167,0.26308,0.24003,0.1472,0.12254,0.10518,0.07289,0.05286,0.04537,0.03894,0.02869,0.02659,0.02462,0.02282,0.02113,0.01557,0.01,0.00912,0.00495,0.00458,0.00376,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0100,0.00584,0.00899,0.01444,0.01507,0.0154,0.00255,S2000011173701.L1A_MLAC,12840,49.4,21.8,0.063,0
2000,01,11,15,10,00,27.5028,-82.8846,1875,21.02,8,0.4966,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3895,0.6126,-999,-999,1.0003,0.9256,0.8216,0.8444,0.7215,0.6896,0.6674,0.6333,0.5874,-999,0.1023,0.1027,0.0559,0.0554,0.0541,-999,62.83,73.803,-999,-999,79.39,81.195,77.514,79.661,79.285,78.363,77.608,77.233,77.292,-999,73.095,73.324,69.91,69.3,67.645,0.03733,0.03847,0.03834,0.03364,0.03068,0.02276,0.01385,0.01107,0.00917,0.00641,0.00569,0.00502,0.00453,0.00416,0.00354,0.00343,0.0035,0.00612,0.00696,0.00399,0.01249,0.01163,0.00795,0.00689,0.00612,0.0046,0.00358,0.00318,0.00282,0.00222,0.0021,0.00197,0.00186,0.00175,0.00138,0.00098,0.00091,0.00057,0.00053,0.00046,0.12565,0.1146,0.07012,0.05832,0.05002,0.03461,0.02506,0.02149,0.01844,0.01356,0.01257,0.01163,0.01078,0.00998,0.00734,0.00471,0.00429,0.00232,0.00215,0.00176,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0100,0.00402,0.00652,0.01038,0.00942,0.0072,0.00063,S2000011173701.L1A_MLAC,9540,49.4,21.8,0.0761,1
2000,01,11,15,50,00,27.4649,-82.9632,1876,21.02,12,0.30363,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3343,0.4946,-999,-999,0.735,0.5968,0.496,0.4909,0.3759,0.353,0.3313,0.3115,0.2843,-999,0.0346,0.0346,0.0164,0.0163,0.0159,-999,75.967,88.321,-999,-999,94.237,96.256,91.849,94.405,93.964,92.893,92.036,91.628,91.717,-999,86.399,86.589,82.105,81.335,79.273,0.02279,0.02372,0.02502,0.02208,0.02038,0.01593,0.00975,0.00774,0.00661,0.00486,0.00427,0.00367,0.00319,0.00282,0.00229,0.00222,0.00226,0.00357,0.00412,0.00252,0.00611,0.00581,0.00444,0.00402,0.00369,0.00302,0.00253,0.00233,0.00214,0.00181,0.00174,0.00167,0.0016,0.00153,0.0013,0.00102,0.00097,0.00069,0.00066,0.0006,0.09005,0.08313,0.0543,0.04629,0.04052,0.02944,0.02225,0.01948,0.01705,0.01307,0.01223,0.01144,0.01071,0.01001,0.00767,0.00522,0.00482,0.00283,0.00264,0.00223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0100,0.00373,0.00528,0.00758,0.00614,0.00382,0.00027,S2000011173701.L1A_MLAC,7140,49.3,21.9,0.0783,1
2000,01,11,16,40,00,27.4265,-83.0501,1877,21.15,15,0.31355,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4271,0.5235,-999,-999,0.6945,0.5343,0.4265,0.417,0.298,0.2841,0.2607,0.2388,0.2183,-999,0.0293,0.0294,0.0185,0.0183,0.0178,-999,87.17,100.666,-999,-999,106.839,109.037,104.013,106.915,106.421,105.224,104.282,103.846,103.96,-999,97.684,97.837,92.44,91.532,89.125,0.02301,0.0235,0.02515,0.02255,0.02057,0.01615,0.00953,0.00727,0.00593,0.00418,0.00372,0.00328,0.00292,0.00263,0.00222,0.00219,0.00222,0.0037,0.00429,0.00281,0.00644,0.0061,0.00458,0.00412,0.00377,0.00304,0.00252,0.0023,0.00211,0.00176,0.00169,0.00161,0.00154,0.00147,0.00123,0.00095,0.0009,0.00063,0.0006,0.00054,0.05575,0.0516,0.03417,0.02928,0.02574,0.01889,0.01441,0.01267,0.01114,0.00861,0.00807,0.00757,0.0071,0.00665,0.00514,0.00354,0.00328,0.00196,0.00183,0.00155,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0100,0.00403,0.00482,0.00594,0.0044,0.00242,0.0002,S2000011173701.L1A_MLAC,4140,49.3,21.9,0.0464,1
2000,01,11,17,20,00,27.3878,-83.1372,1878,21.15,31,0.24867,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.467,0.5381,-999,-999,0.6036,0.4447,0.3589,0.3354,0.2448,0.2311,0.2072,0.1955,0.174,-999,0.0306,0.0204,0.0096,0.0096,0.0093,-999,91.563,105.501,-999,-999,111.77,114.038,108.771,111.81,111.294,110.048,109.073,108.626,108.751,-999,102.098,102.237,96.48,95.519,92.976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0100,0.00411,0.00465,0.0051,0.00362,0.00188,0.00015,S2000011173701.L1A_MLAC,1740,49.3,21.9,0.0417,1
2000,01,11,18,20,00,27.3514,-83.2176,1879,21.15,30,0.22591,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4146,0.478,-999,-999,0.5508,0.3934,0.3109,0.2976,0.2084,0.1952,0.1828,0.1713,0.1501,-999,0.0201,0.0202,0.0095,0.0094,0.0092,-999,90.127,103.92,-999,-999,110.158,112.403,107.216,110.21,109.701,108.472,107.507,107.064,107.185,-999,100.656,100.799,95.16,94.216,91.717,0.01398,0.01501,0.01846,0.01674,0.01488,0.01121,0.00567,0.00386,0.00281,0.00168,0.00146,0.00127,0.00114,0.00104,0.00101,0.00112,0.00118,0.00257,0.00297,0.00183,0.00182,0.00173,0.00128,0.00115,0.00105,0.00084,0.00069,0.00063,0.00057,0.00048,0.00046,0.00043,0.00042,0.0004,0.00033,0.00025,0.00024,0.00017,0.00016,0.00014,0.04119,0.03769,0.02347,0.01966,0.01695,0.01188,0.00871,0.00751,0.00647,0.00481,0.00447,0.00415,0.00386,0.00358,0.00266,0.00174,0.00159,0.00088,0.00081,0.00067,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0100,0.00422,0.00465,0.00486,0.00346,0.00184,0.00017,S2000011173701.L1A_MLAC,-1860,49.2,22,0.0541,1
2000,01,11,19,00,00,27.3118,-83.3017,1880,21.15,33,0.2157,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4868,0.5244,-999,-999,0.5264,0.3793,0.3015,0.2789,0.2057,0.1932,0.1814,0.1605,0.1506,-999,0.0283,0.0284,0.0179,0.0177,0.0173,-999,83.936,97.105,-999,-999,103.206,105.353,100.506,103.309,102.83,101.669,100.752,100.324,100.43,-999,94.431,94.595,89.462,88.593,86.286,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0100,0.00444,0.00468,0.0047,0.00324,0.00173,0.00015,S2000011173701.L1A_MLAC,-4260,49.2,22.1,0.057,1
2000,01,11,19,50,00,27.2738,-83.3866,1881,21.15,40,0.21507,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4377,0.4696,-999,-999,0.4674,0.3334,0.2666,0.2475,0.1847,0.1739,0.1551,0.1458,0.1287,-999,0.0243,0.0244,0.0154,0.0153,0.0149,-999,70.598,82.394,-999,-999,88.18,90.112,86.002,88.39,87.976,86.966,86.15,85.755,85.832,-999,80.973,81.179,77.133,76.428,74.533,0.01506,0.01586,0.01959,0.0176,0.01569,0.01188,0.00604,0.00406,0.00293,0.00172,0.00152,0.00135,0.00121,0.00112,0.0011,0.00121,0.00126,0.00269,0.00313,0.00195,0.00354,0.00335,0.00252,0.00226,0.00206,0.00167,0.00138,0.00126,0.00115,0.00096,0.00092,0.00088,0.00084,0.0008,0.00067,0.00052,0.00049,0.00034,0.00033,0.00029,0.03307,0.03008,0.01817,0.01504,0.01284,0.0088,0.00632,0.00539,0.00461,0.00336,0.00311,0.00287,0.00266,0.00245,0.00179,0.00114,0.00103,0.00055,0.00051,0.00041,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0100,0.00466,0.00482,0.00472,0.00331,0.00176,0.00016,S2000011173701.L1A_MLAC,-7260,49.1,22.1,0.0347,1
2000,01,11,20,30,00,27.2354,-83.4692,1882,21.15,42,0.25175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3081,0.3511,-999,-999,0.3583,0.264,0.2101,0.2015,0.1504,0.1416,0.1262,0.1185,0.1116,-999,0.0198,0.0199,0.0127,0.0126,0.0123,-999,56.017,66.25,-999,-999,71.65,73.341,70.039,71.973,71.631,70.787,70.085,69.729,69.773,-999,66.155,66.403,63.541,63.014,61.571,0.01524,0.01642,0.01996,0.01808,0.01625,0.01222,0.00604,0.00409,0.00295,0.00175,0.00152,0.00132,0.00117,0.00108,0.00114,0.00128,0.00136,0.003,0.00344,0.00197,0.00197,0.00186,0.00138,0.00123,0.00112,0.00089,0.00073,0.00067,0.00061,0.0005,0.00048,0.00046,0.00044,0.00042,0.00034,0.00026,0.00025,0.00017,0.00016,0.00014,0.042,0.03753,0.02059,0.01644,0.01363,0.00869,0.00585,0.00485,0.00402,0.00277,0.00252,0.00229,0.00209,0.0019,0.0013,0.00076,0.00068,0.00032,0.00029,0.00023,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0100,0.00438,0.00469,0.00467,0.00323,0.00172,0.00015,S2000011173701.L1A_MLAC,-9660,49.1,22.3,0.057,1
2001,02,06,18,45,00,27.4662,-82.7539,1883,19.56,1,1.1249,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.5218,0.829,-999,-999,1.4102,1.4877,1.4423,1.5556,1.5485,1.5313,1.5062,1.4766,1.4193,-999,0.3326,0.3218,0.1881,0.1758,0.171,-999,100.354,115.139,-999,-999,121.571,123.973,118.225,121.534,120.976,119.634,118.595,118.128,118.273,-999,110.86,110.967,104.481,103.412,100.596,0.09153,0.09215,0.08018,0.0711,0.06416,0.04681,0.03114,0.0251,0.0206,0.01417,0.0128,0.01162,0.01076,0.01012,0.00897,0.00894,0.00908,0.01729,0.02011,0.01252,0.03644,0.03368,0.02213,0.01891,0.01658,0.0121,0.00918,0.00805,0.00707,0.00543,0.00509,0.00477,0.00447,0.00418,0.00322,0.0022,0.00203,0.0012,0.00113,0.00095,0.21341,0.19231,0.11038,0.08963,0.07535,0.04969,0.0345,0.029,0.02438,0.01723,0.01581,0.01449,0.01329,0.01218,0.00861,0.00521,0.0047,0.00235,0.00215,0.00172,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0201,0.00477,0.00709,0.01138,0.01198,0.01302,0.00197,S2001037174658.L1A_MLAC,-2940,43,25.9,0.0521,1
2001,02,06,19,35,00,27.3904,-82.7117,1884,19.56,1,1.1617,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4442,0.6866,-999,-999,1.1627,1.253,1.227,1.3265,1.3312,1.3162,1.3045,1.278,1.2371,-999,0.3178,0.3083,0.1878,0.186,0.172,-999,88.841,102.481,-999,-999,108.667,110.888,105.773,108.726,108.224,107.01,106.057,105.618,105.736,-999,99.31,99.456,93.913,92.984,90.523,0.09911,0.09967,0.08949,0.08011,0.07284,0.05359,0.03472,0.02805,0.02303,0.01596,0.01447,0.01316,0.0122,0.01154,0.01057,0.01045,0.01054,0.01946,0.02239,0.01361,0.03489,0.0321,0.02058,0.01741,0.01516,0.01085,0.00811,0.00705,0.00614,0.00465,0.00434,0.00404,0.00378,0.00352,0.00267,0.00178,0.00164,0.00094,0.00088,0.00073,0.2432,0.22003,0.12903,0.10562,0.08939,0.05991,0.04218,0.0357,0.03021,0.02164,0.01992,0.01832,0.01686,0.01551,0.01111,0.00685,0.0062,0.00318,0.00292,0.00236,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0201,0.00456,0.00653,0.0101,0.01081,0.01191,0.00182,S2001037174658.L1A_MLAC,-5940,42.9,26.1,0.0535,1
2001,02,06,20,20,00,27.318,-82.669,1885,19.56,4,1.1622,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.4684,0.733,-999,-999,1.2292,1.3209,1.2783,1.3686,1.3531,1.3287,1.2985,1.2661,1.223,-999,0.3091,0.3014,0.1907,0.1811,0.1689,-999,73.185,85.227,-999,-999,91.054,93.024,88.772,91.24,90.813,89.775,88.941,88.541,88.623,-999,83.538,83.733,79.468,78.73,76.753,0.09493,0.09626,0.09049,0.08136,0.07476,0.05507,0.03519,0.02839,0.02345,0.01616,0.01471,0.01347,0.01259,0.01198,0.01128,0.01058,0.01061,0.01803,0.02019,0.01091,0.03543,0.03269,0.02128,0.01811,0.01584,0.01148,0.00866,0.00757,0.00662,0.00506,0.00473,0.00442,0.00414,0.00387,0.00296,0.00201,0.00185,0.00108,0.00101,0.00085,0.20451,0.18477,0.10756,0.0878,0.07414,0.04941,0.03462,0.02924,0.02469,0.0176,0.01619,0.01487,0.01367,0.01255,0.00895,0.00548,0.00495,0.00252,0.00231,0.00186,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,98323,eh0201,0.00497,0.00738,0.01146,0.01219,0.01264,0.00195,S2001037174658.L1A_MLAC,-8640,42.8,26.4,0.0905,1
